epoch,train_loss,train_acc,test_loss,test_acc,precision,recall,f1,micro_f1,macro_f1,epoch_time_s,lr
944,0.104161,0.777633,0.129997,0.843018,,,,0.870370,0.856344,46.3,0.000100
945,0.103940,0.771998,0.131703,0.833478,,,,0.862287,0.849036,46.4,0.000100
946,0.101854,0.775466,0.132720,0.830876,,,,0.861553,0.847812,46.4,0.000100
947,0.100413,0.787386,0.130993,0.830876,,,,0.867377,0.849398,46.5,0.000100
948,0.097376,0.793888,0.136006,0.823938,,,,0.856164,0.842886,46.4,0.000100
949,0.101908,0.775466,0.133541,0.829141,,,,0.862934,0.851279,46.8,0.000100
950,0.101570,0.785436,0.130915,0.841284,,,,0.868106,0.858594,46.9,0.000100
951,0.101696,0.779584,0.130618,0.843018,,,,0.868765,0.854788,46.7,0.000100
952,0.105125,0.778717,0.130575,0.833478,,,,0.866019,0.853788,46.4,0.000100
953,0.107745,0.778717,0.132669,0.827407,,,,0.862102,0.845809,46.6,0.000100
954,0.104429,0.778934,0.129726,0.830009,,,,0.865959,0.853059,46.9,0.000100
955,0.105007,0.777633,0.131098,0.836080,,,,0.867562,0.854565,46.6,0.000100
956,0.101210,0.781968,0.134829,0.830009,,,,0.862403,0.846489,46.7,0.000100
957,0.105105,0.768964,0.136615,0.837814,,,,0.864812,0.851967,46.4,0.000100
958,0.100555,0.781101,0.132982,0.822203,,,,0.861098,0.850316,46.8,0.000100
959,0.099935,0.786519,0.129859,0.843018,,,,0.865860,0.852513,47.0,0.000100
960,0.106432,0.767664,0.130193,0.849089,,,,0.871249,0.857757,46.6,0.000100
961,0.107670,0.769397,0.132029,0.826539,,,,0.857004,0.842390,46.8,0.000100
962,0.102006,0.777633,0.138150,0.818734,,,,0.852379,0.839554,46.9,0.000100
963,0.105872,0.777200,0.130782,0.840416,,,,0.868765,0.857290,47.1,0.000100
964,0.097036,0.790637,0.129370,0.836947,,,,0.866019,0.851155,46.9,0.000100
965,0.096201,0.794322,0.128881,0.838682,,,,0.869272,0.858279,46.2,0.000100
966,0.097552,0.794972,0.129556,0.836080,,,,0.869860,0.860623,45.7,0.000100
967,0.104384,0.783268,0.129377,0.840416,,,,0.865282,0.852995,46.1,0.000100
968,0.099657,0.791071,0.141303,0.810928,,,,0.848780,0.837140,46.0,0.000100
969,0.104124,0.774816,0.129829,0.832611,,,,0.864603,0.849850,46.0,0.000100
970,0.097878,0.792154,0.130320,0.830009,,,,0.864969,0.851878,46.1,0.000100
971,0.104652,0.777633,0.133121,0.828274,,,,0.861463,0.845319,46.2,0.000100
972,0.103530,0.775683,0.128016,0.836080,,,,0.869691,0.855565,46.1,0.000100
973,0.104310,0.771998,0.129879,0.838682,,,,0.869145,0.858652,46.3,0.000100
974,0.099341,0.787603,0.129498,0.832611,,,,0.866346,0.858294,45.9,0.000100
975,0.099742,0.784352,0.133156,0.836080,,,,0.867540,0.857121,46.1,0.000100
976,0.100342,0.783268,0.131245,0.839549,,,,0.869776,0.858902,45.9,0.000100
977,0.106210,0.775033,0.127682,0.843886,,,,0.872217,0.863335,46.1,0.000100
978,0.094133,0.798656,0.133436,0.834345,,,,0.864366,0.855777,46.1,0.000100
979,0.096349,0.794322,0.132666,0.830009,,,,0.865599,0.850842,45.8,0.000100
980,0.106224,0.775466,0.133730,0.830876,,,,0.861583,0.850807,46.1,0.000100
981,0.101829,0.780668,0.134624,0.829141,,,,0.861151,0.850073,46.4,0.000100
982,0.102534,0.783485,0.133226,0.830009,,,,0.863107,0.847736,46.2,0.000100
983,0.097490,0.788687,0.129664,0.840416,,,,0.865730,0.854101,46.2,0.000100
984,0.097659,0.784569,0.130808,0.840416,,,,0.867214,0.856625,46.2,0.000100
985,0.102312,0.783919,0.130365,0.836947,,,,0.866699,0.855290,46.2,0.000100
986,0.090451,0.798006,0.131112,0.833478,,,,0.862994,0.852235,46.1,0.000100
987,0.096489,0.790854,0.129824,0.833478,,,,0.864786,0.854534,46.6,0.000100
988,0.098452,0.780451,0.132762,0.836947,,,,0.867188,0.852683,46.2,0.000100
989,0.097357,0.783702,0.131171,0.846487,,,,0.868255,0.858663,46.3,0.000100
990,0.101367,0.774599,0.138089,0.811795,,,,0.854660,0.838029,45.8,0.000100
991,0.097603,0.792805,0.133115,0.835212,,,,0.867540,0.857745,46.2,0.000100
992,0.092331,0.801691,0.130765,0.841284,,,,0.869649,0.859368,46.1,0.000100
993,0.101055,0.783268,0.130626,0.839549,,,,0.863969,0.853861,45.9,0.000100
994,0.097476,0.791287,0.132992,0.828274,,,,0.865207,0.849501,45.9,0.000100
995,0.099042,0.795839,0.133530,0.826539,,,,0.861070,0.849722,46.2,0.000100
996,0.097362,0.800824,0.128790,0.843018,,,,0.872692,0.859178,46.5,0.000100
997,0.099278,0.785002,0.130394,0.838682,,,,0.868307,0.857156,46.0,0.000100
998,0.092844,0.800824,0.132479,0.832611,,,,0.864210,0.851966,45.8,0.000100
999,0.097886,0.786953,0.128738,0.836080,,,,0.865440,0.853834,46.1,0.000100
1000,0.099543,0.784569,0.135502,0.823070,,,,0.857977,0.843647,46.1,0.000100
1001,0.103487,0.773515,0.133026,0.830009,,,,0.864210,0.849585,46.1,0.000100
1002,0.091769,0.807759,0.131687,0.843886,,,,0.871077,0.860249,45.9,0.000100
1003,0.097316,0.789770,0.132202,0.835212,,,,0.867540,0.850639,45.9,0.000100
1004,0.096969,0.789770,0.129367,0.845620,,,,0.873786,0.862563,46.4,0.000100
1005,0.093968,0.795839,0.126718,0.849089,,,,0.876153,0.862680,46.2,0.000100
1006,0.096587,0.794322,0.130991,0.836947,,,,0.865207,0.852226,46.3,0.000100
1007,0.097767,0.793455,0.134704,0.839549,,,,0.867797,0.857765,45.7,0.000100
1008,0.104718,0.779801,0.130149,0.838682,,,,0.869313,0.854627,46.5,0.000100
1009,0.102236,0.785652,0.136256,0.820468,,,,0.854784,0.839725,46.5,0.000100
1010,0.097432,0.788036,0.132721,0.834345,,,,0.864210,0.847066,46.4,0.000100
1011,0.096151,0.787386,0.130422,0.847355,,,,0.872602,0.859386,46.4,0.000100
1012,0.095944,0.790854,0.132604,0.826539,,,,0.862421,0.847761,46.3,0.000100
1013,0.091607,0.811660,0.135184,0.832611,,,,0.860636,0.849664,46.5,0.000100
1014,0.097715,0.788253,0.130988,0.832611,,,,0.862688,0.853633,46.4,0.000100
1015,0.097653,0.790854,0.131936,0.832611,,,,0.866957,0.850511,46.3,0.000100
1016,0.095119,0.801040,0.129645,0.843886,,,,0.874038,0.863683,46.6,0.000100
1017,0.094240,0.793238,0.131352,0.839549,,,,0.866602,0.857620,46.6,0.000100
1018,0.093184,0.806242,0.132621,0.841284,,,,0.867761,0.855464,46.7,0.000100
1019,0.099584,0.786303,0.130276,0.846487,,,,0.872762,0.862413,46.7,0.000100
1020,0.097239,0.799306,0.129469,0.843886,,,,0.873917,0.862595,46.1,0.000100
1021,0.094790,0.800173,0.130092,0.843886,,,,0.868765,0.859565,46.5,0.000100
1022,0.094090,0.793021,0.134075,0.832611,,,,0.862518,0.850353,46.3,0.000100
1023,0.097093,0.788036,0.132250,0.839549,,,,0.869565,0.858648,46.5,0.000100
1024,0.094997,0.798223,0.132379,0.835212,,,,0.865282,0.850945,46.5,0.000100
1025,0.096161,0.799306,0.130580,0.841284,,,,0.870029,0.858609,46.7,0.000100
1026,0.097747,0.789987,0.130647,0.840416,,,,0.870273,0.858470,46.3,0.000100
1027,0.098102,0.788903,0.142401,0.800520,,,,0.836041,0.823899,46.4,0.000100
1028,0.097292,0.795189,0.131408,0.843886,,,,0.867446,0.858771,46.2,0.000100
1029,0.097082,0.791938,0.128039,0.848222,,,,0.875424,0.864807,46.4,0.000100
1030,0.094044,0.795622,0.128215,0.842151,,,,0.874333,0.861949,46.6,0.000100
1031,0.093739,0.799957,0.130780,0.842151,,,,0.871249,0.857483,46.5,0.000100
1032,0.098277,0.789770,0.144115,0.815265,,,,0.849368,0.836811,46.4,0.000100
1033,0.096211,0.791938,0.129596,0.834345,,,,0.867342,0.854230,46.1,0.000100
1034,0.093306,0.794972,0.135020,0.827407,,,,0.856443,0.841430,46.3,0.000100
1035,0.092988,0.792805,0.129488,0.849089,,,,0.876513,0.864221,46.1,0.000100
1036,0.099099,0.785652,0.133244,0.840416,,,,0.869315,0.858806,46.5,0.000100
1037,0.097147,0.788903,0.130430,0.842151,,,,0.867979,0.854038,46.7,0.000100
1038,0.091913,0.814044,0.128153,0.848222,,,,0.874031,0.862442,46.5,0.000100
1039,0.088683,0.810793,0.130326,0.830876,,,,0.866990,0.855619,46.5,0.000100
1040,0.100978,0.786519,0.129008,0.840416,,,,0.869942,0.855243,46.4,0.000100
1041,0.088080,0.802341,0.128914,0.846487,,,,0.871345,0.858795,46.4,0.000100
1042,0.091923,0.800607,0.130674,0.846487,,,,0.874940,0.861256,46.6,0.000100
1043,0.089639,0.801691,0.130077,0.849089,,,,0.873101,0.862800,46.6,0.000100
1044,0.102160,0.788470,0.127962,0.849957,,,,0.875424,0.864309,46.3,0.000100
1045,0.092710,0.796272,0.130735,0.845620,,,,0.874269,0.861754,46.7,0.000100
1046,0.092145,0.798006,0.131756,0.842151,,,,0.872885,0.858439,46.4,0.000100
1047,0.096772,0.790420,0.134123,0.829141,,,,0.862954,0.846086,46.5,0.000100
1048,0.093473,0.805592,0.133364,0.844753,,,,0.870370,0.862461,46.5,0.000100
1049,0.095382,0.795189,0.132785,0.844753,,,,0.873131,0.864310,46.5,0.000100
1050,0.092412,0.801257,0.136328,0.830009,,,,0.863900,0.848817,46.9,0.000100
1051,0.097081,0.793671,0.130195,0.849957,,,,0.875424,0.859289,46.8,0.000100
1052,0.089963,0.808192,0.129179,0.845620,,,,0.877108,0.860907,46.8,0.000100
1053,0.096386,0.791504,0.130501,0.829141,,,,0.864658,0.851150,46.8,0.000100
1054,0.093641,0.807326,0.129044,0.843886,,,,0.872166,0.860015,46.6,0.000100
1055,0.094382,0.791938,0.131912,0.832611,,,,0.865049,0.849236,46.8,0.000100
1056,0.094742,0.795622,0.128232,0.851691,,,,0.876833,0.865498,46.4,0.000100
1057,0.088258,0.806242,0.132170,0.823070,,,,0.867390,0.860551,46.5,0.000100
1058,0.092977,0.805158,0.131766,0.830876,,,,0.861969,0.850462,46.8,0.000100
1059,0.094515,0.795622,0.130893,0.839549,,,,0.870236,0.855764,46.7,0.000100
1060,0.095002,0.802557,0.130349,0.837814,,,,0.871648,0.859861,46.6,0.000100
1061,0.096672,0.792805,0.134006,0.832611,,,,0.865338,0.850814,46.8,0.000100
1062,0.091410,0.803208,0.130448,0.840416,,,,0.873552,0.858770,46.4,0.000100
1063,0.083709,0.825531,0.128673,0.847355,,,,0.874638,0.859705,46.6,0.000100
1064,0.092184,0.804291,0.130866,0.835212,,,,0.867761,0.850616,46.5,0.000100
1065,0.094549,0.796706,0.129991,0.842151,,,,0.872816,0.857819,46.6,0.000100
1066,0.087417,0.810360,0.131285,0.836947,,,,0.869817,0.854385,46.3,0.000100
1067,0.085498,0.804075,0.131298,0.838682,,,,0.866667,0.852838,46.8,0.000100
1068,0.090305,0.803858,0.132718,0.841284,,,,0.869059,0.857941,46.8,0.000100
1069,0.089633,0.806459,0.131033,0.834345,,,,0.866279,0.854329,46.5,0.000100
1070,0.094760,0.802124,0.131922,0.840416,,,,0.868383,0.857614,46.5,0.000100
1071,0.093623,0.806892,0.131363,0.842151,,,,0.870921,0.856307,46.7,0.000100
1072,0.089586,0.802341,0.131911,0.841284,,,,0.870531,0.856893,46.9,0.000100
1073,0.096191,0.796055,0.132847,0.843018,,,,0.874755,0.860285,46.8,0.000100
1074,0.090382,0.806459,0.131710,0.843886,,,,0.874153,0.858458,46.6,0.000100
1075,0.085105,0.813827,0.131214,0.843018,,,,0.873664,0.860111,46.6,0.000100
1076,0.092884,0.798873,0.132624,0.831743,,,,0.866924,0.850033,46.7,0.000100
1077,0.090295,0.811227,0.134201,0.831743,,,,0.863372,0.848529,46.9,0.000100
1078,0.098217,0.795839,0.134192,0.831743,,,,0.865255,0.850423,46.6,0.000100
1079,0.087205,0.811443,0.132151,0.841284,,,,0.871546,0.861699,46.8,0.000100
1080,0.089506,0.800824,0.133288,0.835212,,,,0.867153,0.851253,46.6,0.000100
1081,0.090352,0.804075,0.130727,0.843886,,,,0.870577,0.856212,46.8,0.000100
1082,0.099020,0.791938,0.127947,0.843018,,,,0.871249,0.858879,46.8,0.000100
1083,0.090430,0.810143,0.128878,0.836947,,,,0.868852,0.857505,46.8,0.000100
1084,0.095563,0.794322,0.136528,0.833478,,,,0.863260,0.847085,46.7,0.000100
1085,0.088886,0.804075,0.130845,0.842151,,,,0.872115,0.860776,47.0,0.000100
1086,0.087301,0.804075,0.131471,0.842151,,,,0.870111,0.858423,46.9,0.000100
1087,0.088970,0.811010,0.130031,0.845620,,,,0.872361,0.858040,46.8,0.000100
1088,0.094230,0.801040,0.131600,0.838682,,,,0.872093,0.856907,46.3,0.000100
1089,0.089600,0.805375,0.131361,0.849089,,,,0.873473,0.861328,46.5,0.000100
1090,0.097494,0.799306,0.129044,0.846487,,,,0.875000,0.865324,46.5,0.000100
1091,0.092688,0.797789,0.128827,0.847355,,,,0.874031,0.860869,47.8,0.000100
1092,0.090412,0.806459,0.137908,0.839549,,,,0.865338,0.855567,46.5,0.000100
1093,0.091094,0.804941,0.129502,0.848222,,,,0.876686,0.865109,46.9,0.000100
1094,0.095091,0.797573,0.133424,0.846487,,,,0.873664,0.860538,46.8,0.000100
1095,0.090675,0.810360,0.131298,0.847355,,,,0.875060,0.861190,46.8,0.000100
1096,0.086922,0.811227,0.133455,0.840416,,,,0.870623,0.854854,46.8,0.000100
1097,0.085088,0.820980,0.131713,0.843018,,,,0.874820,0.861074,46.9,0.000100
1098,0.089468,0.808192,0.134291,0.840416,,,,0.870531,0.855609,46.4,0.000100
1099,0.093155,0.805808,0.133334,0.843886,,,,0.874514,0.863180,46.6,0.000100
1100,0.090701,0.801907,0.128210,0.849089,,,,0.871422,0.856807,46.3,0.000100
1101,0.092299,0.807542,0.130910,0.842151,,,,0.869145,0.856932,46.9,0.000100
1102,0.088295,0.812527,0.131593,0.840416,,,,0.872816,0.860599,47.2,0.000100
1103,0.086905,0.812310,0.131172,0.852559,,,,0.874275,0.862648,46.9,0.000100
1104,0.090062,0.804941,0.132261,0.837814,,,,0.867086,0.853349,46.7,0.000100
1105,0.089098,0.810360,0.130800,0.843018,,,,0.871373,0.858891,46.6,0.000100
1106,0.090549,0.802991,0.132115,0.844753,,,,0.874757,0.859477,46.6,0.000100
1107,0.088313,0.809710,0.130982,0.843018,,,,0.872955,0.859887,46.7,0.000100
1108,0.085538,0.814911,0.142951,0.822203,,,,0.855474,0.840707,46.9,0.000100
1109,0.089372,0.813611,0.132418,0.842151,,,,0.869145,0.853825,46.7,0.000100
1110,0.089045,0.806892,0.131234,0.843886,,,,0.872019,0.856895,46.9,0.000100
1111,0.089469,0.808843,0.129093,0.849957,,,,0.876513,0.864369,46.8,0.000100
1112,0.084951,0.815778,0.130133,0.847355,,,,0.873362,0.859587,46.7,0.000100
1113,0.085785,0.816862,0.132909,0.841284,,,,0.872268,0.858920,46.8,0.000100
1114,0.088080,0.815128,0.132596,0.839549,,,,0.869019,0.857302,46.9,0.000100
1115,0.090603,0.811443,0.129060,0.849089,,,,0.878378,0.864258,46.8,0.000100
1116,0.088108,0.810793,0.130008,0.847355,,,,0.877767,0.862858,46.6,0.000100
1117,0.088031,0.812527,0.130850,0.843018,,,,0.873552,0.857839,46.4,0.000100
1118,0.089855,0.806892,0.129698,0.845620,,,,0.872832,0.862244,46.9,0.000100
1119,0.086704,0.810360,0.135294,0.835212,,,,0.866119,0.849908,46.9,0.000100
1120,0.086881,0.812310,0.129700,0.846487,,,,0.875545,0.862946,47.0,0.000100
1121,0.090202,0.806675,0.135849,0.831743,,,,0.869607,0.856365,46.6,0.000100
1122,0.090613,0.813177,0.131125,0.851691,,,,0.874153,0.862526,46.6,0.000100
1123,0.090404,0.810360,0.133412,0.842151,,,,0.870155,0.857377,46.6,0.000100
1124,0.086417,0.811877,0.130863,0.851691,,,,0.874269,0.859121,46.5,0.000100
1125,0.084688,0.819896,0.133570,0.846487,,,,0.873909,0.856757,46.4,0.000100
1126,0.089051,0.812527,0.130636,0.855160,,,,0.877810,0.863808,46.7,0.000100
1127,0.092867,0.799306,0.136967,0.845620,,,,0.868765,0.860601,46.3,0.000100
1128,0.086400,0.811227,0.133786,0.832611,,,,0.867961,0.853377,46.2,0.000100
1129,0.089249,0.806459,0.140292,0.824805,,,,0.857422,0.841778,46.7,0.000100
1130,0.088132,0.804508,0.129809,0.845620,,,,0.873730,0.860359,46.7,0.000100
1131,0.087047,0.814261,0.129751,0.844753,,,,0.875182,0.861743,46.9,0.000100
1132,0.084012,0.826615,0.132270,0.846487,,,,0.874396,0.864208,46.4,0.000100
1133,0.083626,0.820980,0.136776,0.836947,,,,0.868852,0.853160,46.5,0.000100
1134,0.089248,0.819029,0.132416,0.853426,,,,0.878919,0.865377,46.4,0.000100
1135,0.087709,0.814478,0.132609,0.851691,,,,0.878496,0.865894,46.9,0.000100
1136,0.085808,0.817729,0.136622,0.830009,,,,0.862707,0.847202,46.7,0.000100
1137,0.089758,0.811443,0.129807,0.849089,,,,0.875665,0.863992,46.7,0.000100
1138,0.089881,0.814911,0.133717,0.842151,,,,0.869481,0.857936,46.5,0.000100
1139,0.089135,0.803858,0.138736,0.829141,,,,0.862840,0.849757,46.5,0.000100
1140,0.091040,0.811443,0.129729,0.844753,,,,0.871373,0.858836,46.5,0.000100
1141,0.082511,0.824447,0.132584,0.840416,,,,0.870952,0.855888,46.5,0.000100
1142,0.082558,0.816428,0.133438,0.844753,,,,0.872444,0.856406,46.5,0.000100
1143,0.088718,0.815778,0.133302,0.849089,,,,0.875421,0.861900,46.4,0.000100
1144,0.091965,0.806242,0.132399,0.838682,,,,0.870486,0.858365,46.6,0.000100
1145,0.084956,0.817512,0.131193,0.847355,,,,0.872587,0.860457,46.6,0.000100
1146,0.090049,0.811660,0.129301,0.845620,,,,0.872587,0.858763,46.8,0.000100
1147,0.084268,0.824881,0.134002,0.845620,,,,0.874153,0.859725,46.8,0.000100
1148,0.087352,0.810360,0.132223,0.844753,,,,0.873185,0.855148,46.9,0.000100
1149,0.088743,0.815778,0.133237,0.845620,,,,0.874031,0.859448,47.2,0.000100
1150,0.082648,0.818379,0.134263,0.831743,,,,0.867777,0.854243,46.9,0.000100
1151,0.087169,0.812961,0.133402,0.839549,,,,0.871745,0.860935,46.8,0.000100
1152,0.084378,0.820763,0.129999,0.848222,,,,0.874759,0.862562,46.6,0.000100
1153,0.090609,0.804075,0.130771,0.850824,,,,0.875849,0.861527,46.8,0.000100
1154,0.086945,0.817078,0.138025,0.829141,,,,0.865889,0.850647,46.5,0.000100
1155,0.092052,0.810143,0.129537,0.845620,,,,0.874638,0.864002,46.4,0.000100
1156,0.083067,0.820546,0.133726,0.842151,,,,0.869439,0.855733,46.3,0.000100
1157,0.089176,0.811660,0.133342,0.841284,,,,0.869986,0.853115,46.3,0.000100
1158,0.082211,0.825531,0.129003,0.847355,,,,0.874514,0.863135,46.7,0.000100
1159,0.086743,0.812310,0.129516,0.845620,,,,0.873730,0.859274,46.4,0.000100
1160,0.088918,0.815345,0.129670,0.849957,,,,0.876990,0.864568,46.1,0.000100
1161,0.088575,0.814694,0.134812,0.832611,,,,0.864317,0.847945,46.6,0.000100
1162,0.082938,0.821413,0.128577,0.844753,,,,0.872639,0.858553,46.3,0.000100
1163,0.086734,0.816212,0.129950,0.852559,,,,0.872320,0.860692,46.5,0.000100
1164,0.089491,0.808409,0.135808,0.829141,,,,0.857698,0.843858,46.6,0.000100
1165,0.093039,0.801474,0.128903,0.852559,,,,0.875365,0.862535,46.7,0.000100
1166,0.080865,0.824664,0.131610,0.848222,,,,0.874880,0.861849,46.6,0.000100
1167,0.087990,0.812094,0.130357,0.846487,,,,0.876383,0.860854,46.5,0.000100
1168,0.088908,0.816212,0.131845,0.844753,,,,0.875424,0.861021,46.8,0.000100
1169,0.090578,0.807759,0.134009,0.849089,,,,0.873900,0.864951,47.2,0.000100
1170,0.087677,0.816212,0.129935,0.844753,,,,0.874153,0.859664,47.0,0.000100
1171,0.083252,0.821847,0.132280,0.843886,,,,0.873552,0.860122,46.7,0.000100
1172,0.080785,0.832900,0.130182,0.843886,,,,0.876264,0.860747,46.5,0.000100
1173,0.084330,0.828782,0.132913,0.854293,,,,0.876567,0.866971,46.5,0.000100
1174,0.082128,0.820546,0.131808,0.845620,,,,0.875723,0.861250,46.5,0.000100
1175,0.088305,0.817078,0.130860,0.851691,,,,0.877531,0.865289,46.9,0.000100
1176,0.087445,0.813394,0.132240,0.842151,,,,0.871893,0.857262,47.1,0.000100
1177,0.082831,0.822280,0.131262,0.844753,,,,0.871696,0.857256,46.8,0.000100
1178,0.087927,0.821413,0.132270,0.842151,,,,0.873497,0.858834,47.1,0.000100
1179,0.088406,0.816862,0.130237,0.849089,,,,0.873131,0.860279,46.9,0.000100
1180,0.083752,0.816645,0.133983,0.843886,,,,0.876819,0.859270,46.8,0.000100
1181,0.084662,0.823797,0.131212,0.851691,,,,0.879110,0.866398,46.9,0.000100
1182,0.087832,0.816862,0.128169,0.849957,,,,0.878025,0.865241,47.0,0.000100
1183,0.081926,0.822280,0.131525,0.846487,,,,0.870999,0.858146,47.0,0.000100
1184,0.083509,0.821196,0.139387,0.837814,,,,0.866828,0.854575,47.4,0.000100
1185,0.083721,0.823364,0.130139,0.843886,,,,0.875362,0.860367,47.2,0.000100
1186,0.079337,0.833767,0.131709,0.844753,,,,0.874450,0.860868,47.3,0.000100
1187,0.083264,0.819246,0.134063,0.842151,,,,0.874153,0.858637,47.4,0.000100
1188,0.086151,0.817295,0.129606,0.849089,,,,0.874700,0.862991,47.3,0.000100
1189,0.087524,0.812310,0.138140,0.828274,,,,0.864654,0.847838,47.1,0.000100
1190,0.083570,0.819679,0.134511,0.844753,,,,0.872115,0.860118,47.1,0.000100
1191,0.088015,0.820113,0.131693,0.848222,,,,0.875728,0.862736,46.8,0.000100
1192,0.084664,0.828349,0.129628,0.849089,,,,0.876938,0.865303,46.5,0.000100
1193,0.082308,0.822280,0.130263,0.854293,,,,0.876923,0.864057,46.7,0.000100
1194,0.085075,0.816645,0.129465,0.847355,,,,0.872412,0.856909,46.9,0.000100
1195,0.081886,0.822713,0.129631,0.850824,,,,0.880193,0.866503,46.8,0.000100
1196,0.083144,0.825098,0.134111,0.843018,,,,0.876089,0.860845,46.7,0.000100
1197,0.086337,0.814478,0.128639,0.851691,,,,0.876686,0.865738,46.7,0.000100
1198,0.084421,0.814478,0.130182,0.851691,,,,0.877719,0.864583,46.4,0.000100
1199,0.087206,0.812527,0.131822,0.845620,,,,0.871622,0.857081,47.1,0.000100
1200,0.084068,0.818596,0.130434,0.850824,,,,0.878889,0.864931,47.2,0.000100
1201,0.085831,0.822930,0.129528,0.843018,,,,0.871622,0.858228,47.3,0.000100
1202,0.083886,0.821630,0.134028,0.852559,,,,0.874698,0.862281,46.9,0.000100
1203,0.090504,0.805808,0.129643,0.853426,,,,0.877719,0.865100,46.9,0.000100
1204,0.080543,0.837885,0.135946,0.838682,,,,0.865469,0.853453,47.2,0.000100
1205,0.085730,0.822930,0.135002,0.848222,,,,0.874580,0.861868,46.9,0.000100
1206,0.082727,0.824014,0.132411,0.843886,,,,0.874217,0.861495,47.2,0.000100
1207,0.080360,0.827915,0.131777,0.849089,,,,0.873674,0.861735,46.8,0.000100
1208,0.083924,0.813177,0.130698,0.856895,,,,0.880929,0.869029,47.4,0.000100
1209,0.083046,0.821196,0.134079,0.841284,,,,0.875785,0.860348,47.0,0.000100
1210,0.086324,0.813827,0.133305,0.850824,,,,0.874096,0.862759,47.4,0.000100
1211,0.083945,0.821847,0.133178,0.849957,,,,0.880895,0.865745,47.4,0.000100
1212,0.085222,0.809059,0.133406,0.851691,,,,0.874217,0.862230,47.2,0.000100
1213,0.087793,0.812310,0.137390,0.848222,,,,0.872217,0.862067,47.2,0.000100
1214,0.079322,0.837885,0.133331,0.850824,,,,0.874153,0.862302,47.5,0.000100
1215,0.084690,0.817729,0.131048,0.849957,,,,0.881389,0.862447,47.6,0.000100
1216,0.079540,0.826615,0.134368,0.844753,,,,0.875242,0.859123,47.3,0.000100
1217,0.085214,0.819463,0.132316,0.846487,,,,0.875060,0.863615,47.1,0.000100
1218,0.084885,0.821196,0.134988,0.840416,,,,0.872166,0.856920,47.2,0.000100
1219,0.083394,0.821630,0.132610,0.849089,,,,0.876938,0.861882,47.2,0.000100
1220,0.081246,0.826831,0.133933,0.844753,,,,0.875607,0.860211,47.4,0.000100
1221,0.087226,0.817512,0.137581,0.833478,,,,0.868549,0.854001,47.4,0.000100
1222,0.081151,0.823580,0.131009,0.843018,,,,0.876329,0.861672,47.1,0.000100
1223,0.081607,0.829649,0.131571,0.843018,,,,0.871869,0.857526,47.0,0.000100
1224,0.076948,0.834200,0.133075,0.852559,,,,0.879768,0.861435,47.4,0.000100
1225,0.082195,0.828565,0.131310,0.856028,,,,0.881241,0.867807,46.9,0.000100
1226,0.080855,0.823147,0.132402,0.854293,,,,0.878261,0.864628,47.0,0.000100
1227,0.082078,0.825748,0.132494,0.846487,,,,0.875607,0.861893,46.9,0.000100
1228,0.080122,0.826831,0.134356,0.846487,,,,0.876567,0.857790,47.0,0.000100
1229,0.082778,0.820546,0.132561,0.842151,,,,0.873116,0.858811,46.9,0.000100
1230,0.083224,0.824664,0.131974,0.853426,,,,0.876567,0.863680,47.0,0.000100
1231,0.083560,0.825531,0.129673,0.849957,,,,0.876975,0.865014,46.9,0.000100
1232,0.087708,0.817512,0.129411,0.847355,,,,0.876990,0.864227,46.8,0.000100
1233,0.084142,0.825964,0.133833,0.844753,,,,0.874819,0.859528,46.8,0.000100
1234,0.082571,0.828565,0.133139,0.845620,,,,0.875660,0.864135,46.9,0.000100
1235,0.082897,0.827048,0.129560,0.849957,,,,0.877057,0.863906,47.0,0.000100
1236,0.082135,0.825098,0.129491,0.855160,,,,0.881503,0.871189,46.7,0.000100
1237,0.076990,0.829215,0.132288,0.854293,,,,0.875723,0.861318,46.8,0.000100
1238,0.079533,0.825531,0.132409,0.849089,,,,0.875603,0.861676,46.8,0.000100
1239,0.077290,0.832683,0.130879,0.851691,,,,0.876274,0.860077,46.8,0.000100
1240,0.082597,0.825098,0.133338,0.847355,,,,0.873430,0.860278,46.6,0.000100
1241,0.084625,0.814261,0.133240,0.849957,,,,0.880350,0.863827,46.5,0.000100
1242,0.075142,0.843520,0.134641,0.840416,,,,0.875603,0.859718,46.7,0.000100
1243,0.089252,0.813177,0.132555,0.849089,,,,0.875121,0.862131,46.7,0.000100
1244,0.080787,0.830299,0.129746,0.849957,,,,0.874820,0.864431,46.8,0.000100
1245,0.081793,0.829215,0.130905,0.847355,,,,0.876145,0.862668,46.9,0.000100
1246,0.081944,0.820113,0.132923,0.839549,,,,0.872639,0.858992,46.9,0.000100
1247,0.082276,0.830949,0.129336,0.855160,,,,0.878919,0.864756,46.7,0.000100
1248,0.082732,0.824447,0.131533,0.849957,,,,0.875723,0.863647,46.7,0.000100
1249,0.085220,0.826831,0.127797,0.853426,,,,0.878730,0.865320,46.8,0.000100
1250,0.082164,0.824014,0.131016,0.846487,,,,0.875545,0.861203,46.5,0.000100
1251,0.083725,0.821413,0.128218,0.850824,,,,0.876739,0.865027,46.8,0.000100
1252,0.087017,0.816862,0.130721,0.851691,,,,0.873008,0.858577,47.0,0.000100
1253,0.078103,0.836151,0.139288,0.831743,,,,0.861614,0.848708,47.0,0.000100
1254,0.078276,0.835501,0.131299,0.850824,,,,0.877907,0.862647,47.0,0.000100
